datetime,year,month,Date,expiry_date,Time,strike_price,open,high,low,close
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,16050,901.25,1003.7,839.55,1003.7
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,16100,1410,1410,1410,1410
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,16100,1747.95,1747.95,1743.25,1743.25
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,16100,1735,1735,1723.8,1723.8
2022-01-07 9:15:00,2022,1,7,27-Jan-22,9:15:00,16100,1808.65,1808.65,1808.65,1808.65
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,16100,1875,1875,1875,1875
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,16100,1940,1940,1940,1940
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,16100,1473.4,1473.4,1348.5,1348.5
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,16100,877.05,1015.6,833.95,1015.6
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,16100,895.45,900,873.1,900
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,16150,1339.1,1378.55,1339.1,1378.55
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,16150,1289.05,1297.05,1289.05,1297.05
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,16150,845.1,950.75,836.45,950.75
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,16150,829.05,829.05,803.35,803.35
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,16200,1311,1341.85,1311,1329
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,16200,1542.05,1542.05,1471,1471
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,16200,1621.9,1627.95,1621.9,1627.95
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,16200,1646.65,1646.65,1600,1600
2022-01-11 9:15:00,2022,1,11,27-Jan-22,9:15:00,16200,1883.45,1883.45,1883.45,1883.45
2022-01-13 9:15:00,2022,1,13,27-Jan-22,9:15:00,16200,2045,2053.35,2045,2053.35
2022-01-18 9:15:00,2022,1,18,27-Jan-22,9:15:00,16200,2120,2120,2120,2120
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,16200,1885,1885,1809.35,1809.35
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,16200,1350,1350,1350,1350
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,16200,1371.8,1371.8,1299.9,1299.9
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,16200,739.4,921.45,732.5,921.45
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,16200,766.7,818.5,735,735
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,16250,1219.9,1226.15,1193.3,1218.25
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,16250,685.55,869.35,685.55,869.35
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,16250,700.1,777.15,700.1,710.7
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,16300,1215.15,1238,1215.15,1222.35
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,16300,1469.8,1469.8,1368.15,1407.3
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,16300,1550,1565.4,1523,1523
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,16300,1522.3,1522.3,1464.95,1464.95
2022-01-11 9:15:00,2022,1,11,27-Jan-22,9:15:00,16300,1742.75,1787.3,1742.75,1760
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,16300,1884.8,1884.8,1884.8,1884.8
2022-01-18 9:15:00,2022,1,18,27-Jan-22,9:15:00,16300,2010.4,2010.4,2010.4,2010.4
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,16300,1725,1725,1725,1725
2022-01-20 9:15:00,2022,1,20,27-Jan-22,9:15:00,16300,1662.65,1662.65,1633,1633
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,16300,1292.45,1315.25,1269.5,1300
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,16300,1262.2,1272.65,1135.85,1135.85
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,16300,659.05,825.45,595.6,823.3
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,16300,629.15,732.45,625.85,645.65
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,16350,1120.9,1125.45,1099.35,1099.35
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,16350,599.3,774.5,599.3,774.5
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,16400,1133,1138.5,1131.4,1137.95
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,16400,1354.95,1360,1275,1306
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,16400,1458.25,1458.25,1430,1444
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,16400,1420,1420,1372.7,1372.7
2022-01-07 9:15:00,2022,1,7,27-Jan-22,9:15:00,16400,1482,1482,1475,1475
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,16400,1800,1800,1800,1800
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,16400,1671,1671,1671,1671
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,16400,1210.35,1213.55,1160.1,1213.55
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,16400,1166.55,1173,1037.35,1068.8
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,16400,563.1,736.55,512.65,736.55
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,16400,552.35,645.25,530.05,548.2
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,16450,1409.5,1409.5,1409.5,1409.5
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,16450,1637.4,1637.4,1581.15,1581.15
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,16450,1030.55,1034.8,993.2,1021.65
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,16450,500.15,679.05,500.15,679.05
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,16450,503.05,530.95,487,502.65
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,16500,1008,1052.45,1008,1040.65
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,16500,1230.85,1282,1170,1210
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,16500,1337.75,1373.9,1315,1348
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,16500,1382.55,1382.55,1250,1305.95
2022-01-07 9:15:00,2022,1,7,27-Jan-22,9:15:00,16500,1376,1430,1376,1430
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,16500,1480,1490.75,1444.2,1466.75
2022-01-11 9:15:00,2022,1,11,27-Jan-22,9:15:00,16500,1575,1580.2,1555.7,1560
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,16500,1700.65,1700.65,1673.5,1690.05
2022-01-13 9:15:00,2022,1,13,27-Jan-22,9:15:00,16500,1747.95,1798.25,1747.95,1798.25
2022-01-14 9:15:00,2022,1,14,27-Jan-22,9:15:00,16500,1700,1738.55,1695,1738.55
2022-01-17 9:15:00,2022,1,17,27-Jan-22,9:15:00,16500,1812.1,1816.8,1781.15,1783.65
2022-01-18 9:15:00,2022,1,18,27-Jan-22,9:15:00,16500,1851.8,1860,1778.65,1778.65
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,16500,1548.5,1609.6,1478.45,1483.9
2022-01-20 9:15:00,2022,1,20,27-Jan-22,9:15:00,16500,1462.85,1462.85,1408.25,1449.95
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,16500,1118.95,1135.65,1055,1131.5
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,16500,1064.35,1096.1,950,970.55
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,16500,500,640.55,428.7,637.2
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,16500,650,650,430,451.2
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,16550,1219.75,1219.75,1142.25,1142.25
2022-01-14 9:15:00,2022,1,14,27-Jan-22,9:15:00,16550,1610.15,1687.1,1610.15,1687.1
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,16550,1516.2,1540.35,1463.1,1463.1
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,16550,1034,1034,1030,1030
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,16550,1008.65,1008.65,898.3,914.25
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,16550,404.2,592.95,390.4,592.95
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,16550,399.45,487.2,395,415
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,16600,945,960,937.3,954
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,16600,1170,1186,1070,1128.8
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,16600,1276.95,1276.95,1240,1240
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,16600,1240.45,1240.45,1190,1190
2022-01-07 9:15:00,2022,1,7,27-Jan-22,9:15:00,16600,1321.7,1334.5,1321.65,1334.5
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,16600,1374.9,1390,1367,1374
2022-01-11 9:15:00,2022,1,11,27-Jan-22,9:15:00,16600,1479.3,1479.3,1448.85,1449.65
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,16600,1569.85,1590.1,1569.85,1590.1
2022-01-14 9:15:00,2022,1,14,27-Jan-22,9:15:00,16600,1575,1635,1575,1635
2022-01-18 9:15:00,2022,1,18,27-Jan-22,9:15:00,16600,1695,1700.25,1695,1700.25
2022-01-20 9:15:00,2022,1,20,27-Jan-22,9:15:00,16600,1348.6,1348.6,1312,1345
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,16600,1028.95,1030,964.25,1028
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,16600,952.75,998.55,848.45,848.45
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,16600,419.7,550,351.35,550
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,16600,367.35,448.8,334.45,348.6
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,16650,1220,1220,1220,1220
2022-01-17 9:15:00,2022,1,17,27-Jan-22,9:15:00,16650,1627.7,1627.7,1627.7,1627.7
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,16650,1413.75,1443.3,1342.6,1342.6
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,16650,820.9,820.9,794,801.9
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,16650,351.2,504.3,315,504.3
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,16650,310.75,387.45,292.45,306.8
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,16700,822,875,822,861.5
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,16700,1061.6,1089.55,1000,1000
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,16700,1188.25,1188.25,1126.7,1156.7
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,16700,1160,1160,1080,1083.7
2022-01-07 9:15:00,2022,1,7,27-Jan-22,9:15:00,16700,1205.5,1205.5,1204,1204
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,16700,1275,1275,1262.3,1262.3
2022-01-11 9:15:00,2022,1,11,27-Jan-22,9:15:00,16700,1350,1350,1317.4,1317.4
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,16700,1500,1500,1490.15,1500
2022-01-13 9:15:00,2022,1,13,27-Jan-22,9:15:00,16700,1577,1577,1576.6,1576.6
2022-01-14 9:15:00,2022,1,14,27-Jan-22,9:15:00,16700,1483.25,1534.85,1483.25,1534.85
2022-01-18 9:15:00,2022,1,18,27-Jan-22,9:15:00,16700,1615,1615,1578.25,1578.25
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,16700,1360,1360,1300,1300
2022-01-20 9:15:00,2022,1,20,27-Jan-22,9:15:00,16700,1238.3,1238.3,1206.25,1235
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,16700,920.75,930,866.4,928.25
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,16700,848.4,903.9,756.35,756.35
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,16700,352.65,460.8,280.45,460.8
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,16700,268.9,355.95,245,259.1
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,16750,790.7,828.5,790.7,805.05
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,16750,1015,1045.4,1011.95,1045.4
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,16750,1250,1250,1250,1250
2022-01-11 9:15:00,2022,1,11,27-Jan-22,9:15:00,16750,1304,1304,1304,1304
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,16750,1415.95,1415.95,1415.95,1415.95
2022-01-13 9:15:00,2022,1,13,27-Jan-22,9:15:00,16750,1502.85,1502.85,1502.85,1502.85
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,16750,1342.9,1342.9,1234.95,1234.95
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,16750,831.2,871.1,831.2,871.1
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,16750,817.9,817.9,708.85,708.85
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,16750,289.05,418,247.2,417.3
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,16750,223.65,310,203.35,222.55
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,16800,730.9,790,730.9,776.7
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,16800,975.55,1002.35,900,945
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,16800,1082.1,1082.1,1043.85,1043.85
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,16800,1082,1082,971,1022.95
2022-01-07 9:15:00,2022,1,7,27-Jan-22,9:15:00,16800,1106.95,1153.15,1106.95,1153.15
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,16800,1194.9,1194.9,1146.1,1164
2022-01-11 9:15:00,2022,1,11,27-Jan-22,9:15:00,16800,1268.5,1276.65,1260,1265.35
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,16800,1384.55,1408,1384.55,1408
2022-01-13 9:15:00,2022,1,13,27-Jan-22,9:15:00,16800,1462.95,1499,1460,1499
2022-01-14 9:15:00,2022,1,14,27-Jan-22,9:15:00,16800,1394.1,1431.5,1394.1,1431.5
2022-01-17 9:15:00,2022,1,17,27-Jan-22,9:15:00,16800,1518.15,1518.15,1518.15,1518.15
2022-01-18 9:15:00,2022,1,18,27-Jan-22,9:15:00,16800,1536,1536,1484,1484
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,16800,1278.9,1278.9,1230,1230
2022-01-20 9:15:00,2022,1,20,27-Jan-22,9:15:00,16800,1125,1150,1125,1150
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,16800,851.25,851.25,771.75,832.65
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,16800,751.6,803.8,641.65,686.3
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,16800,276.2,376,216.05,376
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,16800,175.05,265.9,163.55,182.45
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,16850,950,950,935,935
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,16850,954.7,954.7,953,953
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,16850,1140,1140,1100.85,1130
2022-01-14 9:15:00,2022,1,14,27-Jan-22,9:15:00,16850,1377.85,1377.85,1377.85,1377.85
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,16850,746.6,746.6,746.6,746.6
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,16850,704.35,704.35,594.85,613.1
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,16850,222.25,335.3,186.9,332
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,16850,144.1,223.25,126.85,143.75
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,16900,674.1,707,647.85,690.4
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,16900,905,911.5,808.25,841
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,16900,982.5,1000,940,940
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,16900,986.65,986.65,878.8,931.5
2022-01-07 9:15:00,2022,1,7,27-Jan-22,9:15:00,16900,1017.2,1050.45,1017.2,1045
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,16900,1089.95,1093.65,1075,1075
2022-01-11 9:15:00,2022,1,11,27-Jan-22,9:15:00,16900,1180,1187.7,1163.6,1187.7
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,16900,1298,1303,1287.15,1295
2022-01-13 9:15:00,2022,1,13,27-Jan-22,9:15:00,16900,1377.55,1377.55,1362.3,1362.3
2022-01-14 9:15:00,2022,1,14,27-Jan-22,9:15:00,16900,1295,1295,1295,1295
2022-01-18 9:15:00,2022,1,18,27-Jan-22,9:15:00,16900,1451.7,1451.7,1385,1385
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,16900,1162.2,1188,1099.5,1099.5
2022-01-20 9:15:00,2022,1,20,27-Jan-22,9:15:00,16900,1039,1039,1030,1030
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,16900,733.1,748.6,672,740
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,16900,670,676.55,545.15,585
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,16900,208.55,297.15,159.65,293.15
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,16900,99.95,183.25,94,108.15
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,16950,657.85,660.15,657.8,660.15
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,16950,829,867.95,829,832.85
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,16950,940,946.8,924.85,945.45
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,16950,917.7,917.7,899,899
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,16950,1055.6,1055.6,1010.3,1010.3
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,16950,1224.2,1224.2,1224.2,1224.2
2022-01-18 9:15:00,2022,1,18,27-Jan-22,9:15:00,16950,1350,1350,1350,1350
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,16950,655.6,657.5,640.25,640.25
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,16950,615.3,653.9,510.05,524.3
2022-01-25 9:15:00,2022,1,25,27-Jan-22,9:15:00,16950,175.6,260,134.5,258.2
2022-01-27 9:15:00,2022,1,27,27-Jan-22,9:15:00,16950,76.55,144.85,65.8,76.5
2022-01-03 9:15:00,2022,1,3,27-Jan-22,9:15:00,17000,569.95,626.5,569.95,612.8
2022-01-04 9:15:00,2022,1,4,27-Jan-22,9:15:00,17000,790,826.4,722.55,770.1
2022-01-05 9:15:00,2022,1,5,27-Jan-22,9:15:00,17000,855.7,913.85,850,882
2022-01-06 9:15:00,2022,1,6,27-Jan-22,9:15:00,17000,951,951,798,844.15
2022-01-07 9:15:00,2022,1,7,27-Jan-22,9:15:00,17000,915.4,970.8,911.3,970
2022-01-10 9:15:00,2022,1,10,27-Jan-22,9:15:00,17000,958.2,1010,954,983.2
2022-01-11 9:15:00,2022,1,11,27-Jan-22,9:15:00,17000,1071.2,1105,1039.6,1041.25
2022-01-12 9:15:00,2022,1,12,27-Jan-22,9:15:00,17000,1220,1220,1182.45,1213.1
2022-01-13 9:15:00,2022,1,13,27-Jan-22,9:15:00,17000,1283.45,1308.45,1264.9,1308.45
2022-01-14 9:15:00,2022,1,14,27-Jan-22,9:15:00,17000,1202,1255.55,1160.65,1255.55
2022-01-17 9:15:00,2022,1,17,27-Jan-22,9:15:00,17000,1302.85,1329,1270,1282
2022-01-18 9:15:00,2022,1,18,27-Jan-22,9:15:00,17000,1364.7,1365.25,1280,1280
2022-01-19 9:15:00,2022,1,19,27-Jan-22,9:15:00,17000,1056.6,1115,984.65,1007.9
2022-01-20 9:15:00,2022,1,20,27-Jan-22,9:15:00,17000,940.55,968.95,908.35,943
2022-01-21 9:15:00,2022,1,21,27-Jan-22,9:15:00,17000,655,656.35,581,653.15
2022-01-24 9:15:00,2022,1,24,27-Jan-22,9:15:00,17000,570,616,457,496.8
